list_attribute_header,Atributo Lista Header,
wrn_no_data,Não há dados ainda,
item_name,Nome da propriedade,
att_name,Nome do Atributo,
Prd_search_cat,Escolha um nome de categoria,
Prd_search_dis,Selecionar tipo de desconto,
product_gallery,Galeria de propriedade,
prd_info,Informação de Propriedade,
rec_prd_info,Propriedades Recentemente Adicionado,
att_info,Informações atributo,
prd_desc,Descrição da Propriedade,
prd_high_info,Informações sobre propriedade de Destaque,
prd_edit,Editar propriedade,
prd_code,Código da propriedade,
success_prd_add,Propriedade foi adicionada com sucesso,
success_prd_edit,Propriedade foi atualizado com sucesso,
success_upload,A imagem foi atualizado com sucesso,
delete_prd_label,Excluir Propriedade?,
prd_yes_all_message,"Ao eliminar esta propriedade, ele irá apagar todas as categorias sub relacionados e categoria também. Então, você ainda quer apagar",
success_prd_delete,Propriedade foi excluído com sucesso,
prd_search,pesquisa de Propriedades,
err_item_name,"Por favor, forneça o nome da propriedade",
err_item_len,O comprimento do nome da propriedade deve ser maior do que 4,
err_item_exist,Nome da propriedade já está existia no sistema,
item_gallery,Galeria de propriedade,
condition_of_item,Condição de Propriedade,
item_description_label,Descrição,
deal_option_id_label,Opção negócio,
meet_up_label,Encontro,
mailing_or_delivery_label,Divulgação ou a entrega,
brand_label,marca,
price,Preço,
itm_title_label,Título,
itm_business_mode,É Shop?,
itm_show_shop,(Se mostrar usuário pode pedir mais de um),
itm_is_sold_out,É vendido para fora?,
location_info_label,Informação local,
itm_address_label,Endereço,
itm_lat_label,Latitude,
itm_lng_label,Longitude,
itm_select_price,Select Preço Tipo,
itm_select_type,Tipo de imóvel,
itm_select_currency,Escolha Moeda Propriedade,
status_label,estado,
select_status_label,Selecione status,
itm_select_location,Selecionar Propriedade Localização,
find_location_label,Digite & Find localização do Google API,
itm_select_condition_of_item,Selecione Condição da propriedade,
itm_select_deal_option,Selecione negócio Option,
configuration_info_label,Configuração,
price_info_label,Preço,
floor_number_label,Número chão,
facing_number_label,Voltado para,
postedby_info_label,Postado por,
overlooking_label,Negligenciar,
property_status_label,Estado da propriedade,
others_label,Outras,
amenities_info_label,Facilidades,
area_info_label,Área,
super_build_up_area_label,Super construir a Área,
build_up_area_label,Construção de Área,
carpet_area_label,Área Carpet,
land_size_label,Tamanho da terra,
rooms_label,quartos,
bath_rooms_label,Banheira Quartos,
rooms_confi_label,quartos Configuração,
price_unit_label,Preço unitário,
price_note_label,preço Nota,
is_nagotiable_label,É negociável?,
floor_level_label,Térreo,
facing_label,Voltado para,
itm_select_posted,Postado por,
itm_select_overlooking,Negligenciar,
property_age_label,Age propriedade,
currently_tenanted_label,Atualmente tenanted,
itm_select_availabel,Disponibilidade,
availabel_for_label,Disponível para,
tenure_label,mandato,
construction_status_label,construção Estado,
possession_date_label,Posse,
itm_select_project,Tipo de projeto,
property_owner_label,propriedade,
developer_label,Desenvolvedor,
furnishing_label,mobiliário,
flooring_label,pavimentação,
water_source_label,Fonte de água,
width_of_facing_road_label,Largura da estrada de frente,
parking_label,Estacionamento,
power_backup_label,backup de energia,
itm_is_lift,É elevador?,
itm_is_park,É Park?,
itm_is_gymnasium,Is Gymnasium,
itm_is_swimming_pool,É Swimming Pool?,
itm_is_security_personnel,É Segurança Pessoal?,
itm_is_gas_pipeline,É Gas Pipeline?,
itm_is_club_house,É o Club House?,
itm_is_wheelchair_friendly,É amigável para cadeira de rodas?,
itm_is_pet_friendly,É animais de estimação?,
itm_is_maintenance_staff,É pessoal de manutenção?,
item_property_module,propriedade relatada,
success_backend_edit,Backend configuração foi atualizado com sucesso,
smtp_section,Configuração de SMTP,
smtp_host_label,Anfitrião SMTP,
smtp_host_placeholder,por exemplo: ssl: //smtp.hostmail.com,
smtp_port_label,SMTP Número da porta,
smtp_enable,SMTP Habilitar?,
smtp_user_label,Usuário SMTP,
smtp_pass_label,Senha SMTP,
cannot_deactive,"Desculpe, não é capaz de desativar.",
err_symbol_exist,símbolo idioma já está existia no sistema.,
success_paid_edit,configs pagos foi atualizado com sucesso,
apple_verify,Apple Verify,
policy_info,Informações da Política de Privacidade,
content_label,Conteúdo,
privacy_policy_module,Política de Privacidade,
success_policy_edit,A Política de Privacidade foi atualizada com sucesso,
success_policy_add,A Política de Privacidade foi adicionada com sucesso,
razor_label,[Opção 3]: Pagamento com navalha,
razor_key_label,Chave de navalha,
razor_enabled_label,O Razor está ativado?,
btn_promote,Promover,
prd_paid_info,Item pago Informações,
apple_verify,Apple Verify,
app_is_approval_enabled,"Aprovação Sistema On? (Se essa configuração é 'On', quando a atualização usuário novo item","que precisa aprovar ou rejeitar a partir de super administrador.)"""
approval_group,Aprovação,
pending_items_module,Itens Pendentes,
reject_items_module,Rejeitar itens,
disable_items_module,Desativar itens,
select_status,Selecione Status?,
pending_edit,Editar item pendente,
approve_message_1,Parabéns! Item aprovado (,
approve_message_2,),
disable_message_1,Desculpa! Desativar item (,
disable_message_2,),
reject_message_1,Desculpa! Rejeitar item (,
reject_message_2,),
reject_edit,Editar itens rejeitados,
disable_edit,Editar itens desativados,
noti_sent_fail,Falha ao enviar notificação por push,
noti_sent_success,Enviada com êxito a notificação por push para,
success_app_setting_edit,A configuração do aplicativo foi atualizada com sucesso,
module_group_lang,Configuração do nome do menu,
group_name,Nome do grupo de módulos,
group_icon,Ícone do grupo de módulos,
group_lang_key,Chave de idioma,
group_info,Informações do grupo de módulos,
group_search,Grupo de módulos de pesquisa,
group_add,Adicionar grupo de módulos,
success_group_edit,O grupo de módulos foi editado com sucesso,
success_group_add,O grupo de módulos foi adicionado com sucesso,
group_edit,Editar grupo de módulos,
success_group_delete,O grupo de módulos foi excluído com sucesso,
err_group_name,Forneça o grupo de módulos,
err_group_len,O comprimento do nome do grupo de módulos deve ser maior que 4,
err_group_exist,O nome do grupo de módulos já existe,
module_lang,Configuração do nome do submenu,
module_desc,Descrição,
module_ordering,Encomenda,
module_add,Adicionar módulo,
module_info,Informações do módulo,
module_name,nome do módulo,
is_show_on_menu,Mostrar no menu?,
module_lang_key,Chave de idioma do módulo,
module_select_group,Selecionar grupo de módulos,
delete_module_label,Excluir módulo?,
module_delete_confirm_message,Tem certeza de que deseja excluir este módulo?,
delete_group_label,Excluir grupo de módulos?,
group_delete_confirm_message,Tem certeza de que deseja excluir este grupo de módulos?,
err_module_name,Forneça o nome do módulo,
err_module_len,O comprimento do nome do módulo deve ser maior que 4,
err_module_exist,O nome do módulo já existe,
module_search,Nome do módulo de pesquisa,
success_module_edit,O módulo foi atualizado com sucesso.,
success_module_add,O módulo foi adicionado com sucesso.,
module_edit,Módulo de edição,
success_module_delete,O módulo foi excluído com sucesso.,
approval_yes_all_message,Você tem certeza que quer deletar?,
err_user_phone_exist,O telefone do usuário já existe.,
delete_system_user_label,Excluir usuário do sistema?,
system_user_delete_confirm_message,Tem certeza de que deseja excluir este usuário do sistema?,
loc_ordering,Encomenda,
record_not_found,10001 ## Desculpe registro não encontrado.,
no_record_pagination,10002 ## Desculpe não há mais registro no sistema.,
offline_paid_module,Solicitação de itens patrocinados offline,
offline_paid_prd_info,Informações de itens pagos offline,
offline_paid_edit,Editar Item Pago Offline,
offline_setting,Configuração offline,
offline_label,[Opção 4]: Pagamento com offline,
offline_message,mensagem,
offline_enabled_label,Está ativado off-line?,
prd_paid_info,Informação do item pago,
offline_info,Informação de pagamento offline,
offline_title_label,Título de pagamento offline,
offline_description_label,Descrição de pagamento offline,
offline_icon,Ícone de pagamento offline,
offline_search,Pesquisar pagamento offline,
offline_add,Adicionar pagamento offline,
offline_edit,Editar pagamento offline,
success_offline_edit,O pagamento offline foi atualizado com sucesso,
success_offline_add,O pagamento offline foi adicionado com sucesso,
success_offline_delete,O pagamento offline foi excluído com sucesso,
err_offline_name,Forneça título de pagamento offline,
err_offline_len,O comprimento do título do pagamento offline deve ser maior que 4,
err_offline_exist,O título offline do Paymen já existe no sistema,
delete_offline_label,Excluir pagamento offline?,
offline_delete_confirm_message,Você quer excluir todos os pagamentos offline?,
offline_yes_all_label,sim,
offline_no_only_label,Cancelar,
offline_payment,Configuração de pagamento off-line,
offline_paid_module,Solicitação de itens patrocinados offline,
img_configuration,Configuração de imagem,
land_width_label,Largura Paisagem,
potrait_height_label,Altura do Retrato,
square_label,Altura Quadrada,
err_lat,"Por favor, forneça Latitude",
err_lng,"Por favor, forneça Longitude",
err_lat_lng,Sua latitude e longitude não deve ser 0.0,
offline_yes_all_message,Você quer apagar todo o pagamento offline?,
email_verification_enabled,"-Mail de verificação Activado? (Se essa configuração é 'On' quando registo de utilizador, utilizando e-mail que irá enviar o código de verificação para o usuário de e-mail registrado.)",
user_auto_approved,Sua nova conta de usuário foi criada. Bem-vindo ao anúncio Houses.,
user_not_able_delete,"Desculpe, isso é conta do sistema para que ele não é capaz de desativar.",
success_block,Usuário foi bloqueado com sucesso.,
success_unblock,Usuário foi desbloqueado com sucesso.,
no_user_unblock,Não é possível para desbloquear o usuário.,
unable_to_report,Não é possível para relatar o item porque ele é o seu próprio item.,
success_logout,Usuário tem sido sucesso de logout.,
already_report,Você já relataram a este item,
lat_invlaid,Latitude deve estar entre -90 e 90 graus inclusive.,
lng_invlaid,Longitude deve estar entre -180 e 180 graus inclusive.,
paystack_setting,Paystack Configuração,
paystack_label,[Option 5]: Pagamento com Paystack,
paystack_key_label,Paystack Key,
paystack_enabled_label,Paystack está ativado?,
purchase_add,Adicionar produto de aplicativo,
in_app_purchase_info,Em Informações App Compradas,
app_purchase_product_id_label,Na App Purchase Produtos Id,
purchase_description_label,Descrição,
purchase_type_label,Tipo,
err_purchase_description,Forneça Descrição,
success_purchase_edit,Na App compradas foi atualizado com sucesso.,
delete_purchase_label,Excluir na App comprado?,
purchase_yes_all_message,Você quer apagar Na App comprado?,
success_purchase_delete,Na App Comprado foi excluído com sucesso.,
in_app_purchased_setting,Na App Ajuste Comprada,
purchase_key_label,Você pode fazer o pagamento com no aplicativo comprado,
purchase_enabled_label,Compra é ativado?,
err_purchase_id,Forneça Compra Id.,
btn_duplicate,Duplicada,
success_prd_duplicate_add,O item duplicado foi adicionado com sucesso,
deeplink_section,Seção Deep Linking,
dyn_link_key_label,Chave de link dinâmico,
dyn_link_url_label,URL de ligação dinâmica,
dyn_link_package_name_label,Nome do pacote de link dinâmico,
dyn_link_domain_label,Domínio de ligação dinâmica,
dyn_link_deep_url_label,URL de link direto,
prd_dynamic_link_label,Product Dynamic Link,
dyn_link_package_name_ios,ligando o nome do pacote IOS dinâmica,
dyn_link_ios_appstore_id,Dinâmica Linking IOS AppStore Id,
location_townships,Townships localização,
location_township_add,Adicionar Localização Township,
township_edit,Editar Township,
location_township_name,Localização Townships Nome,
township_name,Nome Township,
err_township_name,Por favor forneça Township Nome,
err_township_len,O comprimento de Township Nome deve ser maior do que 4,
township_search,pesquisa Township,
success_township_edit,Township foi atualizado com sucesso,
success_township_add,Township foi adicionada com sucesso,
property_by,propriedade por,
property_add,Adicionar propriedade por,
property_search,Pesquisar propriedade por,
property_info,Propriedade por informações,
property_name,Propriedade Por Nome,
success_property_add,Propriedade por foi adicionado com sucesso.,
success_property_edit,Propriedade por foi editado com sucesso.,
success_property_delete,Propriedade por foi excluído com sucesso.,
err_property_name,Forneça Propriedade Por Nome.,
err_property_len,O comprimento da Propriedade Por Nome deve ser maior que 4.,
err_property_exist,Propriedade Por Nome já foi existiu.,
delete_property_label,Excluir Propriedade por?,
property_delete_confirm_message,Você deseja excluir a propriedade por?,
property_edit,Editar propriedade por,
amenities,Facilidades,
amenity_name,Nome Amenity,
amenity_add,Adicionar Amenity,
amenity_img,Amenity imagem,
amenities_info_label,Informações Amenity,
success_amenity_add,Amenity foi adicionado com sucesso.,
success_amenity_edit,Amenity foi editado com sucesso.,
delete_amenity_label,Excluir Amenity?,
amenity_delete_confirm_message,Você quer apagar a amenidade?,
amenity_edit,Editar Amenity,
amenity_search,pesquisa Amenity,
success_amenity_delete,Amenity foi excluído com sucesso.,
color,Cor,
purchase_search,Pesquisar In App Purchase,
purchase_edit,Editar In App Purchase,
item_property_name,Propriedade Por Nome,
area_label,Área,
configuration_label,Configuração,
itm_select_property,Selecione a propriedade por,
is_negotiable,Negociável,
itm_select_location_township,Selecione Localização da Propriedade Township,
itm_select_location_city,Selecione a propriedade loction Cidade,
itm_select_postedby,Selecionar Propriedade Enviada por,
Prd_search_location_township,Selecione Localização da Propriedade Township,
data_delete_info,Supressão Informação Política de Dados,
success_data_deletion_add,Dados Política de eliminação foi adicionado com sucesso.,
success_data_deletion_edit,Dados Política de eliminação foi atualizado com sucesso.,
data_deletion_module,Política de eliminação de dados,
data_deletion_policy_url,Exclusão de dados URL Política,
Data_deletions_policies,Políticas exclusão de dados,
Privacy_policies,Políticas de privacidade,
privacy_policy_url,URL com Política de Privacidade,
total_property_count_label,Total de Propriedade por,
total_postedby_count_label,Total de Postado Por,
propertyby_img,Propriedade Por foto,
propertyby_icon,Propriedade por Ícone,
floor_label,piso nº,
owner_name,Nome do proprietário,
owner_of_item,Dono de item,
payment_status,Status do pagamento,
waiting_for_payment_label,Esperando aprovação,
paid_label,Pago,
paid_reject_label,Rejeitar,
select_payment_status_label,Etiqueta de status Select Payment,
is_sub_location,"Sub Local On? (Se essa configuração é ""On"" quando o usuário abrir o aplicativo a necessidade do usuário para escolher sub local (município) sob o local (cidade))",
thumbnail_generators_lng,thumbnail Generator,
btn_create_thumbnail,Miniatura (1x2x3x) Gerador,
thumb_1x_label,Thumbnail 1x Tamanho da Imagem,
thumb_2x_label,Thumbnail 2x Tamanho da Imagem,
thumb_3x_label,Thumbnail 3x Tamanho da Imagem,
image_lists_lng,Listas de imagem,
img_name,Nome da imagem,
success_img_create,"Thumbnail 2x, 3x foi criado com sucesso.",
img_not_exist,A imagem não existe na pasta de upload.,
recommended_size_img,Tamanho recomendado: 400 x 200,
recommended_size_icon,Tamanho recomendado: 200 x 200,
user_social_info_override,"Ignorar as informações sociais do usuário? Se marcado, as informações sociais do usuário serão sobrescritas quando fizer login com (Google, Facebook, telefone e maçã, etc ...)",
applied_date_label,Data aplicada (DD / mm / aaaa),
pending,Pendente,
verified,Verificado,
rejected,Rejeitado,
all,Tudo,
currency_info,Informação da moeda,
is_default,Predefinição,
success_agent_edit,O agente foi atualizado com sucesso,
agent_edit,Editar agente,
cannot_apply_agent,Desculpa! Você não pode aplicar agente,
app_token_label,Token de aplicativo (para foto de perfil do Facebook),
already_sold_out,O item já está esgotado e você não pode fazer oferta.,
is_show_email,Mostrar email,
is_show_phone,Mostrar o telefone,
township_success_edit,Township foi atualizado com sucesso.,
already_agent,Você não pode aplicar o agente novamente porque você já é um agente.,
agent_pending,"Você ainda está pendente, aguarde a aprovação do administrador.",
success_agent_delete,O agente foi excluído com sucesso.,
cannot_sold_out,Você não pode esgotado o item.,
cannot_chat,Você não pode conversar este item.,
you_bought,Você comprou,
item_video_label,VÍDEO DE ITEM.,
item_video_icon_label,Item icon icon.,
price_cannot_zero,O preço não pode ser zero,
err_price,"Por favor, forneça o preço do item",
deeplink_note_label,"Observação - O link dinâmico do item foi gerado por essas configurações acima. Se você deseja regenerar com a nova configuração, altere a configuração aqui:",
go_to_be_setting_label,Ir para a configuração de back-end,
thumb2x_3x_settting_off,"A configuração Criar thumbnail2x,3x está DESLIGADA.",
create_thumb2x_folder,"A pasta Thumbnail2x não existe, crie-a primeiro. Ou você pode criar configurações thumb2x,3x.",
create_thumb3x_folder,"A pasta Thumbnail3x não existe, crie-a primeiro. Ou você pode criar configurações thumb2x,3x.",
thumb2x_already_existed,A imagem já existe na pasta thumbnail2x.,
thumb3x_already_existed,A imagem já existe na pasta thumbnail3x.,
thumb2x_thumb3x_already_existed,A imagem já existia nas pastas thumbnail2x e thumbnail3x.,
thumbnail_generator_label,Ele irá gerar as imagens em miniatura para cada item. Observe que este processo levará algum tempo com base em seus dados,
is_thumb2x_3x_generate,"Thumbnail 2x,3x Configurando? (se esta configuração estiver ""Ligada"" quando você carregar a imagem, ela gerará miniaturas 2x e miniaturas 3x automaticamente.)",
err_currency_symbol,Forneça o símbolo da moeda.,
Item_currency,Moeda do item,
Image_lists,Listas de imagens,
Thumbnail_generators,Geradores de imagens,
demo_login,Faça login com uma conta demo,
need_accept_offer,Este item foi necessário para aceitar uma oferta primeiro.,
need_make_offer,Este item foi necessário para fazer uma oferta primeiro.,
already_accept_offer,Este item já foi feito uma oferta.,
already_reject_offer,Este item já foi rejeitado a oferta.,
already_rejected,Este item já foi rejeitado a oferta.,
cannot_default,"Desculpe, não é possível restaurar o padrão.",
cannot_unpublish,"Desculpe, não é possível cancelar a publicação na moeda padrão.",
approve_item,Aprovar item,
disable_item,Desativar item,
reject_item,Rejeitar item,
receive_rating_from,Receber classificação de,
verify_email_not_send_user,Não enviar confirmar email para,
need_user_bought,Este item foi necessário para comprar pelo usuário primeiro.,
csv_upload_instruction_city,"Siga os passos abaixo: <br>
1. Em seguida, prepare como o formato CSV. <a href=""https://drive.google.com/file/d/1g3T6H2cdZsGS0UlHji6_BkP_JIa1YBCy/view?usp=sharing"" target=""_blank""> amostra de arquivo csv aqui </a> <br>
2. Você pode usar o Google Sheet para criar e exportar como separador de vírgulas.",
pls_upload_csv,Faça o upload de um arquivo CSV.,
something_wrong_upload,Algo errado fazer upload do arquivo,
err_paid_adpost_history,Desculpe,
total_city,Local total da cidade:,
success_total_city,Cidade de localização de sucesso:,
fail_total_city,Cidade do local com falha:,
total_township,Município de localização total:,
success_total_township,Local de sucesso município:,
fail_total_township,Município de localização com falha:,
beacause_db_err,devido a um erro de banco de dados.,
because_miss_city,por falta de localização da cidade,
because_miss_township,por causa do município de localização ausente,
csv_upload_instruction_township,"Siga os passos abaixo: <br>
1. Em seguida, prepare como o formato CSV. <a href=""https://drive.google.com/file/d/1hkLZUDt4pxIqtfPE9k5rhzf4rhK6VJit/view?usp=sharing"" target=""_blank""> amostra de arquivo csv aqui </a> <br>
2. Você pode usar o Planilhas Google para criar e exportar como separador de vírgulas.<br>
<b>Observação: o nome da cidade a ser usado no arquivo CSV do município de localização deve ser adicionado primeiro.</b>",
because_noexit_city,o nome da cidade não existe no sistema,
item_locations,Cidade do local do item,
city_existed,já existia no sistema.,
township_existed,já existia no sistema.,
err_amenity_name,Forneça o nome da comodidade,
apply_agent_noti_approve,"Parabéns, o administrador aprovou seu agente de aplicativos.",
apply_agent_noti_reject,"Desculpe, o administrador rejeitou seu agente de aplicativos. Você pode tentar aplicar novamente.",
pkg_add,Adicionar Pacote,
pkg_search,Pacote de Pesquisa,
pkg_edit,Editar Pacote,
success_pkg_edit,O pacote foi atualizado com sucesso.,
success_pkg_add,O pacote foi adicionado com sucesso.,
success_pkg_delete,O pacote foi excluído com sucesso.,
title,Título,
pkg_info,Informação do pacote,
post_count,Contagem de publicações,
pkg_select_currency,Selecione a moeda do pacote,
err_pkg_title,Forneça o título do pacote,
err_pkg_price,Forneça o preço do pacote,
err_pkg_currency,Forneça a moeda do pacote,
err_pkg_post_count,Forneça o número de contagem de postagens,
err_pkg_exit,O nome do pacote já existe no sistema,
delete_pkg_label,Excluir pacote?,
pkg_delete_confirm_message,Tem certeza de que deseja excluir este pacote?,
pkg_yes_all_label,Sim tudo,
pkg_no_only_label,Apenas Pacote,
err_pkg_bought,Desculpe,
success_pkg_bought,Pacote comprado inserido com sucesso.,
is_paid_app,"Aplicativo pago ativado? (Se esta configuração estiver ""Ligado"", este aplicativo é limitado à postagem de anúncio do usuário)",
package_module,Pacotes,
is_subcat_subscription,"Propriedade por assinatura ativada? (Se esta configuração estiver ""Ligada"", o usuário deve poder se inscrever na propriedade.)",
err_subcat_subscibe_save,Desculpe,
err_subcat_subscibe_delete,Desculpe,
success_subcat_subscribe,Propriedade de sucesso por assinatura.,
verify_agent,Agente verificado,
rating_view,Visualizar usuário de classificação,
csv_export,Exportação CSV,
Item_reports,Itens reportados,
report_search,Pesquisar item relatado,
rating_search,Usuário de classificação de pesquisa,
discount_rate_by_percentage,Taxa de desconto por porcentagem,
item_upload_config,Configurações de upload de itens,
success_item_config_edit,A configuração de upload do item foi atualizada com sucesso,
success_item_config_add,A configuração de upload do item foi adicionada com sucesso,
item_config_label,Informações de configuração de upload de item,
is_block_user,"Recurso de bloqueio ativado? (Se esta configuração estiver ""Ativada"", o usuário poderá impedir que outros usuários indesejados vejam sua postagem de anúncio.)",
open,abrir,
in_progress,em andamento,
close,Fechar,
demo_data_delete,Exclusão de dados de demonstração,
demo_data_delete_note_label,"Nota: Todos os registros de 'usuários' serão excluídos, exceto a conta de administrador.",
success_demo_data_delete,Os dados de demonstração foram excluídos com sucesso.,
btn_submit,Enviar,
admin_pwd_label,Digite a senha do administrador,
delete_demo_data,Tem certeza de excluir todos os dados de demonstração?,
admin_confirm,Digite sua senha de administrador abaixo para confirmar essas exclusões de dados de demonstração.,
err_blank_pwd,"Por favor, preencha a senha de administrador",
err_pwd_invalid,Sua senha é invalida!,
no_messages,Nenhuma mensagem recente,
no_items,Nenhum item adicionado recentemente,
no_users,Nenhum usuário adicionado recentemente,
img_all_delete,Todas as imagens relacionadas serão excluídas,
images,Imagens,
adpost_history_search,Histórico de transações de postagem do anúncio de pesquisa,
ad_post_transactions_module,Histórico de transações de postagem de anúncios,
package_name,Nome do pacote,
buy_ad_post_transactions,Histórico de transações de postagem de anúncios,
adpost_history_view,Ver histórico de transações de publicação de anúncios,
car_type_label,Tipo de carro,
car_location_label,Localização do carro,
err_image,Forneça um upload de imagem,
unenought_post_count,Contagem de postagens insuficiente,
btn_back,Costas,
topics_fe_label,Tópicos para front-end,
deeplink_generators,Geradores de links diretos,
btn_deeplink_generator,Gerar link direto,
new_item_upload_label,Novo item carregado em,
success_deeplink_generate,Deeplink foi gerado com sucesso.,
deeplink_generator_label,Gerador de links diretos,
in_app_purchases,Pagamento no aplicativo comprado,
csv_upload_instruction_propertyby,"Siga as etapas abaixo:<br>
1. Faça upload das imagens para a pasta de uploads manualmente via FTP.<br>
2. Em seguida, prepare como o formato CSV. <a href=""https://drive.google.com/file/d/1bOy1apUDZWFbmKk2O6JAJsxHqyOkaUQJ/view?usp=sharing"" target=""_blank"">Arquivo de amostra aqui</a><br>
3. Você pode usar o Google Sheet para criar e exportar como separador de vírgulas.",
total_propertyby,Propriedade total por:,
success_propertyby,Propriedade sucedida por:,
fail_propertyby,Propriedade com falha por:,
miss_propertyby_name,por causa da propriedade ausente pelo nome,
miss_propertyby_img,por causa da propriedade ausente da imagem na pasta 'uploads'.,
miss_propertyby_icon,por causa da propriedade ausente por ícone na pasta 'uploads'.,
db_err,devido a um erro de banco de dados.,
already_existed,já existe.,
unauthorize_item_edit,Você não tem permissão para atualizar um item porque não é seu item.,
not_enought_post_count,Não há contagem de postagens suficiente.,
record_not_found,10001#Desculpe,
record_no_pagination,"10001#Desculpe, não há mais registros no sistema.",
offer_rejected,Oferta rejeitada!,
make_offer,Faça oferta!,
offer_accepted,Oferta aceita!,
image,Imagem!,
about_app,Sobre o aplicativo,
api_setting,Configuração da API,
app_setting,Configuração do aplicativo,
fail_push_devices,Falha ao empurrar todos os dispositivos Android e IOS.,
fail_push_websites,Falha ao enviar todos os sites.,
push_noti_module,Notificação push,
app_version,Versão,
err_title,"Por favor, forneça o título.",
err_title_len,O comprimento do título deve ser maior que 4.,
remove_label,Remover,
all_label,Todo,
approved_label,Aprovado,
reject_label,Rejeitar,
err_icon,"Por favor, preencha o ícone de upload.",
start_upload,Iniciar envio,
cancel_upload,Cancelar upload,
add_files,Adicionar arquivos,
btn_update,Atualizar,
err,Erro,
btn_start,Começar,
btn_close,Fechar,
category,Categoria,
added,Adicionado,
disable_label,Desativar,
waiting_approval_label,Esperando aprovação,
count,Contar,
demo_dummy_refresh_hour,"Esteja ciente de que o back-end é um modo de demonstração, portanto, todos esses dados fictícios serão atualizados a cada hora.",
sys_err_occur,Ocorreu um erro de sistema. Entre em contato com o administrador do sistema.,
registered_user,Usuário Registrado,
generate_thumbnail_label,Ele irá gerar as imagens em miniatura para cada item. Observe que esse processo levará algum tempo com base em seus dados.,
max_img_upload_of_item,Upload máximo de imagem do item,
err_max_img_blank_save,Forneça o upload máximo de imagens do item.,
err_max_img_zero_save,O upload máximo de imagens do item não pode ser zero.,
err_max_img_upload,A imagem do item é máxima.,
price_format,Formato de preço,
price_format_desc,"Você precisa alterar de acordo com o formato que você precisa (por exemplo, "",##0.00"" => 2.555,00, ""##0.00"" => 2555,00 ,"".00"" => 2555,00, "",##0"" => 2.555, "",##0,0"" => 2.555,0)",
date_format,Formato de data,
google_playstore_url,URL do Google Play Store,
apple_appstore_url,URL da App App Store,
ios_appstore_id,IOS App Store ID,
default_order_time,Tempo de ordem padrão (minutos),
fb_key,Chave do Facebook,
is_show_token_id,"ID do token ativado? (Se esta configuração estiver ""Ativada"", o usuário poderá visualizar o ID do token na configuração de notificação.)",
is_show_subcategory,"Subcategoria ativada? (Se esta configuração for ""On"", a subcategoria pode ser usada no aplicativo.)",
is_use_thumbnail_as_placeholder,"Usar miniatura como configuração de espaço reservado ativado? (Se esta configuração estiver ""Ligada"", ela carregará a imagem em miniatura primeiro e depois carregará a imagem completa. Ou se essa configuração estiver ""Desativada"", ela carregará a imagem completa diretamente e para a imagem de espaço reservado será usada a imagem de espaço reservado padrão.)",
admob_section,Configuração da AdMob,
is_show_admob,"Configuração da AdMob ativada? (Se esta configuração estiver ""Ligada"", o aplicativo exibirá anúncios.)",
lang_section,Configuração de idioma,
default_language,Idioma padrão,
exclude_language,idiomas disponíveis,
exclude_lang_desc,"(Se o idioma estiver ""Ligado"", o usuário poderá usar esse idioma no aplicativo.)",
default_currency_section,Default Currency Configuration,
default_razor_currency,Moeda padrão da navalha,
is_razor_support_multi_currency,"Razor Support Multi-Moeda Ativado? (Se esta configuração estiver ""Ligada"", você pode aceitar o pagamento com lâmina em várias moedas no aplicativo.)",
default_flutter_wave_currency,Moeda padrão do Flutterwave,
login_section,Configuração de login,
show_facebook_login,"Login do Facebook ativado? (Se esta configuração estiver ""Ligada"", os usuários podem estar logados com o Facebook.)",
show_google_login,"Login do Google ativado? (Se esta configuração estiver ""Ativada"", os usuários poderão fazer login com o Google.)",
show_phone_login,"Telefone Login Ligado? (Se esta configuração estiver ""Ligada"", os usuários poderão fazer login com um número de telefone.)",
show_main_menu,"Menu principal ativado? (Se esta configuração estiver ""Ligada"", o usuário poderá visualizar a guia ""Menu Principal"" em cada loja.)",
show_special_collections,"Coleções especiais em? (Se esta configuração estiver ""Ativada"", o usuário poderá visualizar a guia ""Ofertas especiais"" em cada loja.)",
show_featured_items,"Itens em destaque ativado? (Se esta configuração estiver ""Ligada"", o usuário poderá visualizar os ""Itens em destaque"" em cada loja.)",
show_best_choice_slider,"Melhor controle deslizante de escolha? (Se esta configuração estiver ""Ativada"" quando o usuário abrir o aplicativo, o usuário poderá visualizar as coleções de melhor escolha com a visualização do controle deslizante.)",
default_loading_limit,Limite de carregamento padrão,
category_loading_limit,Limite de carga de categoria,
recent_item_loading_limit,Limite de carregamento de item recente,
popular_item_loading_limit,Limite de carregamento de item popular,
discount_item_loading_limit,Limite de carregamento de item de desconto,
feature_item_loading_limit,Limite de carregamento do item de recurso,
block_slider_loading_limit,Limite de carregamento do controle deslizante de bloco,
follower_item_loading_limit,Limite de carregamento do item seguidor,
default_limit_section,Configuração do limite padrão,
block_item_loading_limit,Limite de carregamento de item de bloco,
date_format_desc,"DD para o dia, mm para o mês, aaaya para o ano, HH durante a hora, mm durante o minuto, SS para o segundo (por exemplo, DD-MM-AAAA, HH: mm: SS)",
app_config_info_lable,Informações de configuração móvel,
loc_section,Configuração de localização,
success_mobile_edit,A configuração móvel foi atualizada com sucesso.,
success_mobile_add,A configuração móvel foi adicionada com sucesso.,
